"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",39,5,19,53
"2",39,5,19,53
"3",39,5,19,53
"4",39,5,19,53
"5",39,5,19,53
"6",39,6,19,52
"7",39,5,19,53
"8",39,6,19,52
"9",39,5,19,53
"10",39,5,19,53
"11",39,5,19,53
"12",39,5,19,53
"13",39,5,19,53
"14",39,5,19,53
"15",39,5,19,53
"16",39,5,19,53
"17",39,5,19,53
"18",39,5,19,53
"19",39,5,19,53
"20",39,5,19,53
"21",39,5,19,53
"22",39,5,19,53
"23",39,5,19,53
"24",39,5,19,53
"25",39,5,19,53
"26",39,5,19,53
"27",39,5,19,53
"28",39,5,19,53
"29",39,5,19,53
"30",39,5,19,53
"31",39,5,19,53
"32",39,5,19,53
"33",39,6,19,52
"34",39,5,19,53
"35",39,5,19,53
"36",39,5,19,53
"37",39,5,19,53
"38",39,5,19,53
"39",39,5,19,53
"40",39,5,19,53
"41",39,6,19,52
"42",39,6,19,52
"43",39,5,19,53
"44",39,5,19,53
"45",39,5,19,53
"46",39,6,19,52
"47",39,5,19,53
"48",39,5,19,53
"49",39,5,19,53
"50",39,5,19,53
"51",39,5,19,53
"52",39,5,19,53
"53",39,5,19,53
"54",39,5,19,53
"55",39,5,19,53
"56",39,5,19,53
"57",39,5,19,53
"58",39,5,19,53
"59",39,5,19,53
"60",39,5,19,53
"61",39,5,19,53
"62",39,5,19,53
"63",39,5,19,53
"64",39,5,19,53
"65",39,5,19,53
"66",39,5,19,53
"67",39,6,19,52
"68",39,5,19,53
"69",39,5,19,53
"70",39,5,19,53
"71",39,5,19,53
"72",39,5,19,53
"73",39,5,19,53
"74",39,5,19,53
"75",39,5,19,53
"76",39,5,19,53
"77",39,6,19,52
"78",39,5,19,53
"79",39,5,19,53
"80",39,5,19,53
"81",39,5,19,53
"82",39,6,19,52
"83",39,5,19,53
"84",39,5,19,53
"85",39,5,19,53
"86",39,6,19,52
"87",39,6,19,52
"88",39,5,19,53
"89",39,5,19,53
"90",39,5,19,53
"91",39,5,19,53
"92",39,6,19,52
"93",39,5,19,53
"94",39,5,19,53
"95",39,6,19,52
"96",39,6,19,52
"97",39,5,19,53
"98",39,5,19,53
"99",39,5,19,53
"100",39,5,19,53
