"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",36,5,16,48
"2",36,5,16,48
"3",36,5,16,48
"4",36,5,16,48
"5",36,5,16,48
"6",36,5,16,48
"7",36,5,16,48
"8",36,5,16,48
"9",36,5,16,48
"10",36,5,16,48
"11",36,5,16,48
"12",36,5,16,48
"13",36,5,16,48
"14",36,5,16,48
"15",36,5,16,48
"16",36,5,16,48
"17",36,5,16,48
"18",36,5,16,48
"19",36,5,16,48
"20",36,5,16,48
"21",36,5,16,48
"22",36,5,16,48
"23",36,5,16,48
"24",36,5,16,48
"25",36,5,16,48
"26",36,5,16,48
"27",36,5,16,48
"28",36,5,16,48
"29",36,5,16,48
"30",36,5,16,48
"31",36,5,16,48
"32",36,5,16,48
"33",36,5,16,48
"34",36,5,16,48
"35",36,5,16,48
"36",36,5,16,48
"37",36,5,16,48
"38",36,5,16,48
"39",36,5,16,48
"40",36,5,16,48
"41",36,5,16,48
"42",36,5,16,48
"43",36,5,16,48
"44",36,5,16,48
"45",36,5,16,48
"46",36,5,16,48
"47",36,5,16,48
"48",36,5,16,48
"49",36,5,16,48
"50",36,5,16,48
"51",36,5,16,48
"52",36,5,16,48
"53",36,5,16,48
"54",36,5,16,48
"55",36,5,16,48
"56",36,5,16,48
"57",36,5,16,48
"58",36,5,16,48
"59",36,5,16,48
"60",36,5,16,48
"61",36,5,16,48
"62",36,5,16,48
"63",36,5,16,48
"64",36,5,16,48
"65",36,5,16,48
"66",36,5,16,48
"67",36,5,16,48
"68",36,5,16,48
"69",36,5,16,48
"70",36,5,16,48
"71",36,5,16,48
"72",36,5,16,48
"73",36,5,16,48
"74",36,5,16,48
"75",36,5,16,48
"76",36,5,16,48
"77",36,5,16,48
"78",36,5,16,48
"79",36,5,16,48
"80",36,5,16,48
"81",36,5,16,48
"82",36,5,16,48
"83",36,5,16,48
"84",36,5,16,48
"85",36,5,16,48
"86",36,5,16,48
"87",36,5,16,48
"88",36,5,16,48
"89",36,5,16,48
"90",36,5,16,48
"91",36,5,16,48
"92",36,5,16,48
"93",36,5,16,48
"94",36,5,16,48
"95",36,5,16,48
"96",36,5,16,48
"97",36,5,16,48
"98",36,5,16,48
"99",36,5,16,48
"100",36,5,16,48
