"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",44,2,14,57
"2",44,2,14,57
"3",44,2,14,57
"4",44,2,14,57
"5",44,2,14,57
"6",44,2,14,57
"7",44,2,14,57
"8",42,2,16,57
"9",41,2,17,57
"10",44,2,14,57
"11",44,2,14,57
"12",44,2,14,57
"13",44,2,14,57
"14",44,2,14,57
"15",44,2,14,57
"16",44,2,14,57
"17",44,2,14,57
"18",44,2,14,57
"19",44,2,14,57
"20",44,2,14,57
"21",44,2,14,57
"22",41,2,17,57
"23",44,2,14,57
"24",44,2,14,57
"25",44,2,14,57
"26",44,2,14,57
"27",44,2,14,57
"28",44,2,14,57
"29",44,2,14,57
"30",44,2,14,57
"31",44,2,14,57
"32",44,2,14,57
"33",44,2,14,57
"34",44,2,14,57
"35",44,2,14,57
"36",44,2,14,57
"37",44,2,14,57
"38",41,2,17,57
"39",44,2,14,57
"40",44,2,14,57
"41",44,2,14,57
"42",44,2,14,57
"43",44,2,14,57
"44",44,2,14,57
"45",44,2,14,57
"46",42,2,16,57
"47",44,2,14,57
"48",44,2,14,57
"49",44,2,14,57
"50",44,2,14,57
"51",44,2,14,57
"52",41,2,17,57
"53",44,2,14,57
"54",44,2,14,57
"55",44,2,14,57
"56",44,2,14,57
"57",44,2,14,57
"58",44,2,14,57
"59",44,2,14,57
"60",44,2,14,57
"61",41,2,17,57
"62",44,2,14,57
"63",42,2,16,57
"64",44,2,14,57
"65",44,2,14,57
"66",44,2,14,57
"67",44,2,14,57
"68",44,2,14,57
"69",44,2,14,57
"70",41,2,17,57
"71",44,2,14,57
"72",44,2,14,57
"73",44,2,14,57
"74",41,2,17,57
"75",41,2,17,57
"76",44,2,14,57
"77",41,2,17,57
"78",44,2,14,57
"79",44,2,14,57
"80",44,2,14,57
"81",44,2,14,57
"82",44,2,14,57
"83",44,2,14,57
"84",44,2,14,57
"85",44,2,14,57
"86",44,2,14,57
"87",44,2,14,57
"88",44,2,14,57
"89",44,2,14,57
"90",41,2,17,57
"91",44,2,14,57
"92",44,2,14,57
"93",44,2,14,57
"94",44,2,14,57
"95",44,2,14,57
"96",44,2,14,57
"97",44,2,14,57
"98",44,2,14,57
"99",44,2,14,57
"100",44,2,14,57
