"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",43,8,15,51
"2",43,8,15,51
"3",43,8,15,51
"4",43,8,15,51
"5",43,8,15,51
"6",43,8,15,51
"7",43,8,15,51
"8",43,8,15,51
"9",43,8,15,51
"10",43,8,15,51
"11",43,8,15,51
"12",43,8,15,51
"13",43,8,15,51
"14",43,8,15,51
"15",43,8,15,51
"16",43,8,15,51
"17",43,8,15,51
"18",43,8,15,51
"19",43,8,15,51
"20",43,8,15,51
"21",43,8,15,51
"22",43,8,15,51
"23",43,8,15,51
"24",43,8,15,51
"25",43,8,15,51
"26",43,8,15,51
"27",43,8,15,51
"28",43,8,15,51
"29",43,8,15,51
"30",43,8,15,51
"31",43,8,15,51
"32",43,8,15,51
"33",43,8,15,51
"34",43,8,15,51
"35",43,8,15,51
"36",43,8,15,51
"37",43,8,15,51
"38",43,8,15,51
"39",43,8,15,51
"40",43,8,15,51
"41",43,8,15,51
"42",43,8,15,51
"43",43,8,15,51
"44",43,8,15,51
"45",43,8,15,51
"46",43,8,15,51
"47",43,8,15,51
"48",43,8,15,51
"49",43,8,15,51
"50",43,8,15,51
"51",43,8,15,51
"52",43,8,15,51
"53",43,8,15,51
"54",43,8,15,51
"55",43,8,15,51
"56",43,8,15,51
"57",43,8,15,51
"58",43,8,15,51
"59",43,8,15,51
"60",43,8,15,51
"61",43,8,15,51
"62",43,8,15,51
"63",43,8,15,51
"64",43,8,15,51
"65",43,8,15,51
"66",43,8,15,51
"67",43,8,15,51
"68",43,8,15,51
"69",43,8,15,51
"70",43,8,15,51
"71",43,8,15,51
"72",43,8,15,51
"73",43,8,15,51
"74",43,8,15,51
"75",43,8,15,51
"76",43,8,15,51
"77",43,8,15,51
"78",43,8,15,51
"79",43,8,15,51
"80",43,8,15,51
"81",43,8,15,51
"82",43,8,15,51
"83",43,8,15,51
"84",43,8,15,51
"85",43,8,15,51
"86",43,8,15,51
"87",43,8,15,51
"88",43,8,15,51
"89",43,8,15,51
"90",43,8,15,51
"91",43,8,15,51
"92",43,8,15,51
"93",43,8,15,51
"94",43,8,15,51
"95",43,8,15,51
"96",43,8,15,51
"97",43,8,15,51
"98",43,8,15,51
"99",43,8,15,51
"100",43,8,15,51
