"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",36,4,18,47
"2",36,4,18,47
"3",36,4,18,47
"4",36,4,18,47
"5",36,4,18,47
"6",36,4,18,47
"7",36,4,18,47
"8",36,4,18,47
"9",36,4,18,47
"10",36,4,18,47
"11",36,4,18,47
"12",36,4,18,47
"13",36,4,18,47
"14",36,4,18,47
"15",36,4,18,47
"16",36,4,18,47
"17",36,4,18,47
"18",36,4,18,47
"19",36,4,18,47
"20",36,4,18,47
"21",36,4,18,47
"22",36,4,18,47
"23",36,4,18,47
"24",36,4,18,47
"25",36,4,18,47
"26",36,4,18,47
"27",36,4,18,47
"28",36,4,18,47
"29",36,4,18,47
"30",36,4,18,47
"31",36,4,18,47
"32",36,4,18,47
"33",36,4,18,47
"34",36,4,18,47
"35",36,4,18,47
"36",36,4,18,47
"37",36,4,18,47
"38",36,4,18,47
"39",36,4,18,47
"40",36,4,18,47
"41",36,4,18,47
"42",36,4,18,47
"43",36,4,18,47
"44",36,4,18,47
"45",36,4,18,47
"46",36,4,18,47
"47",36,4,18,47
"48",36,4,18,47
"49",36,4,18,47
"50",36,4,18,47
"51",36,4,18,47
"52",36,4,18,47
"53",36,4,18,47
"54",36,4,18,47
"55",36,4,18,47
"56",36,4,18,47
"57",36,4,18,47
"58",36,4,18,47
"59",36,4,18,47
"60",36,4,18,47
"61",36,4,18,47
"62",36,4,18,47
"63",36,4,18,47
"64",36,4,18,47
"65",36,4,18,47
"66",36,4,18,47
"67",36,4,18,47
"68",36,4,18,47
"69",36,4,18,47
"70",36,4,18,47
"71",36,4,18,47
"72",36,4,18,47
"73",36,4,18,47
"74",36,4,18,47
"75",36,4,18,47
"76",36,4,18,47
"77",36,4,18,47
"78",36,4,18,47
"79",36,4,18,47
"80",36,4,18,47
"81",36,4,18,47
"82",36,4,18,47
"83",36,4,18,47
"84",36,4,18,47
"85",36,4,18,47
"86",36,4,18,47
"87",36,4,18,47
"88",36,4,18,47
"89",36,4,18,47
"90",36,4,18,47
"91",36,4,18,47
"92",36,4,18,47
"93",36,4,18,47
"94",36,4,18,47
"95",36,4,18,47
"96",36,4,18,47
"97",36,4,18,47
"98",36,4,18,47
"99",36,4,18,47
"100",36,4,18,47
