"","[1,1]","[1,2]","[2,1]","[2,2]"
"1",38,8,20,51
"2",38,8,20,51
"3",37,8,21,51
"4",38,8,20,51
"5",37,8,21,51
"6",37,8,21,51
"7",37,8,21,51
"8",37,8,21,51
"9",38,8,20,51
"10",37,8,21,51
"11",37,8,21,51
"12",37,8,21,51
"13",37,8,21,51
"14",37,8,21,51
"15",38,8,20,51
"16",37,8,21,51
"17",37,8,21,51
"18",38,8,20,51
"19",37,8,21,51
"20",37,8,21,51
"21",38,8,20,51
"22",38,8,20,51
"23",37,8,21,51
"24",38,8,20,51
"25",37,8,21,51
"26",38,8,20,51
"27",37,8,21,51
"28",37,8,21,51
"29",38,8,20,51
"30",38,8,20,51
"31",37,8,21,51
"32",37,8,21,51
"33",38,8,20,51
"34",37,8,21,51
"35",38,8,20,51
"36",37,8,21,51
"37",37,8,21,51
"38",37,8,21,51
"39",38,8,20,51
"40",37,8,21,51
"41",38,8,20,51
"42",37,8,21,51
"43",37,8,21,51
"44",37,8,21,51
"45",38,8,20,51
"46",37,8,21,51
"47",37,8,21,51
"48",37,8,21,51
"49",37,8,21,51
"50",37,8,21,51
"51",38,8,20,51
"52",38,8,20,51
"53",37,8,21,51
"54",38,8,20,51
"55",38,8,20,51
"56",37,8,21,51
"57",37,8,21,51
"58",38,8,20,51
"59",37,8,21,51
"60",38,8,20,51
"61",38,8,20,51
"62",38,8,20,51
"63",38,8,20,51
"64",37,8,21,51
"65",37,8,21,51
"66",37,8,21,51
"67",37,8,21,51
"68",38,8,20,51
"69",37,8,21,51
"70",38,8,20,51
"71",37,8,21,51
"72",37,8,21,51
"73",37,8,21,51
"74",37,8,21,51
"75",37,8,21,51
"76",37,8,21,51
"77",38,8,20,51
"78",37,8,21,51
"79",37,8,21,51
"80",37,8,21,51
"81",38,8,20,51
"82",38,8,20,51
"83",37,8,21,51
"84",37,8,21,51
"85",38,8,20,51
"86",37,8,21,51
"87",37,8,21,51
"88",38,8,20,51
"89",38,8,20,51
"90",37,8,21,51
"91",37,8,21,51
"92",37,8,21,51
"93",37,8,21,51
"94",37,8,21,51
"95",38,8,20,51
"96",37,8,21,51
"97",37,8,21,51
"98",38,8,20,51
"99",38,8,20,51
"100",37,8,21,51
